aphia_id,sciname,taxon
342341,idiosepius minimus,cephalopods
342343,idiosepius paradoxus,cephalopods
342344,idiosepius picteti,cephalopods
342345,idiosepius pygmaeus,cephalopods
342346,idiosepius thailandicus,cephalopods
342348,inioteuthis japonica,cephalopods
342349,inioteuthis maculosa,cephalopods
342350,iridoteuthis iris,cephalopods
342354,liguriella podophthalma,cephalopods
342356,loliolus affinis,cephalopods
342357,loliolus hardwickei,cephalopods
342359,loliolus sumatrensis,cephalopods
342361,lycoteuthis lorigera,cephalopods
342362,lycoteuthis springeri,cephalopods
342363,magnapinna atlantica,cephalopods
342364,magnapinna pacifica,cephalopods
342365,magnapinna talismani,cephalopods
342366,metasepia pfefferi,cephalopods
342367,metasepia tullbergi,cephalopods
342368,narrowteuthis nesisi,cephalopods
342369,nectoteuthis pourtalesi,cephalopods
342372,neoteuthis thielei,cephalopods
342373,nototeuthis dimegacotyle,cephalopods
342374,notonykia africanae,cephalopods
342375,nototodarus gouldi,cephalopods
342376,nototodarus hawaiiensis,cephalopods
342378,nototodarus sloanii,cephalopods
342380,pickfordiateuthis pulchella,cephalopods
342381,pinnoctopus cordiformis,cephalopods
342382,promachoteuthis megaptera,cephalopods
342383,promachoteuthis sloani,cephalopods
342384,robsonella fontaniana,cephalopods
342385,robsonella huttoni,cephalopods
342386,sandalops melancholicus,cephalopods
342387,selenoteuthis scintillans,cephalopods
342388,sepiadarium auritum,cephalopods
342389,sepiadarium austrinum,cephalopods
342390,sepiadarium gracilis,cephalopods
342391,sepiadarium kochii,cephalopods
342393,sepiadarium nipponianum,cephalopods
342394,sepioloidea lineolata,cephalopods
342395,sepioloidea pacifica,cephalopods
342396,sepiolina nipponensis,cephalopods
342400,tetracheledone spinicirrhus,cephalopods
342403,thaumoctopus mimicus,cephalopods
342405,uroteuthis abulati,cephalopods
342406,uroteuthis arabica,cephalopods
342407,uroteuthis bartschi,cephalopods
342408,uroteuthis bengalensis,cephalopods
342409,uroteuthis edulis,cephalopods
342410,uroteuthis machelae,cephalopods
342411,uroteuthis noctiluca,cephalopods
342412,uroteuthis reesi,cephalopods
342413,uroteuthis robsoni,cephalopods
342414,uroteuthis vossi,cephalopods
342415,velodona togata,cephalopods
342416,vosseledone charrua,cephalopods
342417,vulcanoctopus hydrothermalis,cephalopods
342418,walvisteuthis virilis,cephalopods
342419,watasenia scintillans,cephalopods
343680,laevipilina antarctica,molluscs
343681,laevipilina hyalina,molluscs
343682,laevipilina theresae,molluscs
343683,micropilina arntzi,molluscs
343689,neopilina galatheae,molluscs
343697,vema ewingi,molluscs
343720,helcogramma alkamr,fish
343721,helcogramma ememes,fish
343722,helcogramma rharhabe,fish
343723,helcogramma rosea,fish
343724,helcogramma serendip,fish
343896,balaenoptera omurai,marine_mammals
343897,phocoena sinus,marine_mammals
343898,phocoena spinipinnis,marine_mammals
343899,hyperoodon ampullatus,marine_mammals
343900,hyperoodon planifrons,marine_mammals
343901,cepphus carbo,seabirds
343902,cepphus columba,seabirds
343903,fratercula corniculata,seabirds
343905,larus atlanticus,seabirds
343906,larus brunnicephalus,seabirds
343907,larus californicus,seabirds
343908,larus crassirostris,seabirds
343909,larus fuliginosus,seabirds
343911,larus glaucescens,seabirds
343913,larus heermanni,seabirds
343914,larus livens,seabirds
343915,larus novaehollandiae,seabirds
343916,larus occidentalis,seabirds
343917,larus pacificus,seabirds
343920,larus schistisagus,seabirds
343923,rissa brevirostris,seabirds
343928,sterna bernsteini,seabirds
343935,pelecanus occidentalis,seabirds
343938,phalacrocorax bougainvillii,seabirds
343939,phalacrocorax brasilianus,seabirds
343940,phalacrocorax capillatus,seabirds
343941,phalacrocorax chalconotus,seabirds
343944,phalacrocorax fuscescens,seabirds
343945,phalacrocorax fuscicollis,seabirds
343946,phalacrocorax harrisi,seabirds
343947,phalacrocorax neglectus,seabirds
343949,phalacrocorax onslowi,seabirds
343950,phalacrocorax pelagicus,seabirds
343951,phalacrocorax penicillatus,seabirds
343954,phalacrocorax ranfurlyi,seabirds
343956,phalacrocorax urile,seabirds
343957,phalacrocorax verrucosus,seabirds
343958,sula granti,seabirds
343959,sula nebouxii,seabirds
343960,sula variegata,seabirds
343961,oceanites gracilis,seabirds
343963,oceanodroma homochroa,seabirds
343964,oceanodroma hornbyi,seabirds
343965,oceanodroma macrodactyla,seabirds
343966,oceanodroma markhami,seabirds
343967,oceanodroma melania,seabirds
343968,oceanodroma microsoma,seabirds
343969,oceanodroma tethys,seabirds
343970,oceanodroma tristrami,seabirds
343971,calonectris leucomelas,seabirds
343972,pterodroma alba,seabirds
343973,pterodroma atrata,seabirds
343974,pterodroma cahow,seabirds
343975,pterodroma hasitata,seabirds
343976,pterodroma hypoleuca,seabirds
343977,pterodroma longirostris,seabirds
343978,pterodroma neglecta,seabirds
343980,pterodroma phaeopygia,seabirds
343982,pterodroma pycrofti,seabirds
343983,pterodroma solandri,seabirds
343984,pterodroma ultima,seabirds
343985,puffinus auricularis,seabirds
343986,puffinus creatopus,seabirds
343987,puffinus nativitatis,seabirds
343988,puffinus opisthomelas,seabirds
343990,orcaella heinsohni,marine_mammals
343991,morus serrator,seabirds
343995,thalassarche melanophris,seabirds
343997,fregata andrewsi,seabirds
343998,fregata aquila,seabirds
343999,fregata magnificens,seabirds
344000,diomedea epomophora,seabirds
344001,spheniscus mendiculus,seabirds
344003,anous minutus,seabirds
344006,pelecanoides garnotii,seabirds
344007,pelecanoides urinatrix,seabirds
344008,lobodon carcinophagus,marine_mammals
344009,sotalia guianensis,marine_mammals
344012,acrochordus arafurae,reptiles
344013,acrochordus granulatus,reptiles
344014,acrochordus javanicus,reptiles
344015,aethia cristatella,seabirds
344016,aethia pusilla,seabirds
344017,aethia pygmaea,seabirds
344019,amblyrhynchus cristatus,reptiles
344020,aphrodroma brevirostris,seabirds
344022,bitia hydroides,reptiles
344027,cantoria violacea,reptiles
344028,cerberus rynchops,reptiles
344029,cerorhinca monocerata,seabirds
344030,crocodylus porosus,reptiles
344035,disteira walli,reptiles
344036,emydocephalus annulatus,reptiles
344037,emydocephalus ijimae,reptiles
344039,enhydrina zweifeli,reptiles
344042,ephalophis greyi,reptiles
344043,fordonia leucobalia,reptiles
344044,gerarda prevostiana,reptiles
344045,gygis alba,seabirds
344047,hydrelaps darwiniensis,reptiles
344048,hydrophis atriceps,reptiles
344049,hydrophis belcheri,reptiles
344050,hydrophis bituberculatus,reptiles
344051,hydrophis brookii,reptiles
344054,hydrophis coggeri,reptiles
344055,hydrophis cyanocinctus,reptiles
344056,hydrophis czeblukovi,reptiles
344057,hydrophis elegans,reptiles
344058,hydrophis fasciatus,reptiles
344059,hydrophis inornatus,reptiles
344060,hydrophis klossi,reptiles
344062,hydrophis lapemoides,reptiles
344063,hydrophis mamillaris,reptiles
344064,hydrophis mcdowelli,reptiles
344065,hydrophis melanocephalus,reptiles
344066,hydrophis melanosoma,reptiles
344067,hydrophis obscurus,reptiles
344069,hydrophis ornatus,reptiles
344070,hydrophis pacificus,reptiles
344071,hydrophis parviceps,reptiles
344074,hydrophis spiralis,reptiles
344075,hydrophis stricticollis,reptiles
344076,hydrophis torquatus,reptiles
344077,hydrophis vorisi,reptiles
344078,kerilia jerdoni,reptiles
344081,lapemis hardwickii,reptiles
344082,larosterna inca,seabirds
344083,laticauda colubrina,reptiles
344085,laticauda frontalis,reptiles
344086,laticauda guineai,reptiles
344087,laticauda laticaudata,reptiles
344088,laticauda saintgironsi,reptiles
344089,leucophaeus scoresbii,seabirds
344092,myron richardsonii,reptiles
344097,nesofregetta fuliginosa,seabirds
344099,papasula abbotti,seabirds
344100,parahydrophis mertoni,reptiles
344102,phaetusa simplex,seabirds
344103,phoebastria albatrus,seabirds
344104,phoebastria immutabilis,seabirds
344105,phoebastria irrorata,seabirds
344106,phoebastria nigripes,seabirds
344109,pseudobulweria aterrima,seabirds
344110,pseudobulweria becki,seabirds
344111,pseudobulweria macgillivrayi,seabirds
344112,pseudobulweria rostrata,seabirds
344115,ptychoramphus aleuticus,seabirds
344120,synthliboramphus antiquus,seabirds
344121,synthliboramphus craveri,seabirds
344122,synthliboramphus hypoleucus,seabirds
344123,synthliboramphus wumizusume,seabirds
344125,thalassophis anomalus,reptiles
344127,dentalium aciculum,molluscs
344129,dentalium agassizi,molluscs
344130,dentalium austini,molluscs
344131,dentalium buccinulum,molluscs
344132,dentalium burtonae,molluscs
344133,dentalium caledonicum,molluscs
344134,dentalium cheverti,molluscs
344140,dentalium decemcostatum,molluscs
344141,dentalium deforgesi,molluscs
344142,fissidentalium eupatrides,molluscs
344145,dentalium garrardi,molluscs
344146,dentalium goftoni,molluscs
344147,dentalium grahami,molluscs
344148,dentalium healyi,molluscs
344149,dentalium hedleyi,molluscs
344151,dentalium hyperhemileuron,molluscs
344153,dentalium javanum,molluscs
344154,dentalium jeanae,molluscs
344156,dentalium katchekense,molluscs
344159,dentalium laqueatum,molluscs
344162,dentalium leucoryx,molluscs
344163,dentalium lochi,molluscs
344164,dentalium majorinum,molluscs
344165,dentalium mannarense,molluscs
344168,dentalium neohexagonum,molluscs
344169,dentalium obscurum,molluscs
344171,dentalium octangulatum,molluscs
344172,dentalium oerstedii,molluscs
344173,dentalium oryx,molluscs
344175,dentalium pluricostatum,molluscs
344176,dentalium potteri,molluscs
344177,dentalium reevei,molluscs
344178,dentalium robustum,molluscs
344179,dentalium rowei,molluscs
344180,dentalium scarabinoi,molluscs
344181,dentalium stumkatae,molluscs
344182,dentalium tomlini,molluscs
344183,dentalium vallicolens,molluscs
344184,dentalium variabile,molluscs
344185,dentalium wellsi,molluscs
344186,dentalium woolacottae,molluscs
344187,fissidentalium actiniophorum,molluscs
344188,fissidentalium aegeum,molluscs
344189,fissidentalium amphialum,molluscs
344190,coccodentalium carduus,molluscs
344191,fissidentalium ceras,molluscs
344192,fissidentalium complexum,molluscs
344194,fissidentalium cornubovis,molluscs
344195,fissidentalium edenensis,molluscs
344199,fissidentalium exasperatum,molluscs
344200,fissidentalium franklinae,molluscs
344201,fissidentalium horikoshii,molluscs
344202,fissidentalium kawamurai,molluscs
344204,fissidentalium levii,molluscs
344205,fissidentalium magnificum,molluscs
344206,fissidentalium malayanum,molluscs
344207,fissidentalium megathyris,molluscs
344208,fissidentalium metivieri,molluscs
344210,fissidentalium peruvianum,molluscs
344212,fissidentalium ponderi,molluscs
344213,fissidentalium profundorum,molluscs
344216,fissidentalium serrulatum,molluscs
344217,fissidentalium shirleyae,molluscs
344218,fissidentalium shoplandi,molluscs
344220,fissidentalium verconis,molluscs
344221,fissidentalium vicdani,molluscs
344223,fissidentalium yokoyamai,molluscs
344224,fissidentalium zelandicum,molluscs
344230,laevidentalium coruscum,molluscs
344231,laevidentalium eburneum,molluscs
344233,laevidentalium erectum,molluscs
344234,laevidentalium gofasi,molluscs
